condition.1	condition.2	rg	rg.SE	partial_rg	partial_rg.SE	rg_cov	diff.T	diff.P
gout	HF	0.22837959493454033	0.03552151417427238	0.2111089581081395	0.0368187395910059	0.0012959882575138224	3.425403214507178	6.138876124013724e-4
gout	hypertension	0.3065256410471374	0.02864393891427239	0.2925346801214489	0.029081559654531262	8.254070945192945e-4	3.565440043768605	3.6324619928690134e-4
gout	hypothyroid	0.1077386206696579	0.030671376279545113	0.10372265577871449	0.03116442678820503	9.516212748515913e-4	1.3605804895551397	0.173646300719781
gout	IDA	0.1439566786571097	0.04591265023283098	0.1254301126086537	0.048093389598711365	0.002192231696209059	3.06728778991282	0.0021601077694968223
gout	OA	0.056750401271871975	0.02610029659961768	0.03378195469457044	0.0269392034691626	6.903488349147656e-4	4.483110143737652	7.356293478881305e-6
gout	peripheral_arterial	0.31039389307728626	0.06147958923950179	0.29376751972177284	0.06359037222621862	0.003895688076289574	2.9346111088121423	0.0033396596192955537
gout	pri_breast	0.03217890016201092	0.025174045075573394	0.01753593869216245	0.02605579560336207	6.485312826245385e-4	3.7104138693017226	2.06920688984349e-4
gout	psoriasis	0.14703760844551256	0.035949969470430596	0.1403692176242038	0.03644693156354932	0.001304497968472938	1.9426279576380887	0.05206112641444477
gout	RA	0.1212761279385631	0.036496082862547366	0.11785337755971997	0.03749793044027488	0.001363226204660635	1.0046751698885408	0.3150532881590885
gout	sleep_apnoea	0.04244372194033385	0.029584969502044846	0.017639211344251154	0.0305807773332298	8.867822827206422e-4	4.083922840745442	4.428173965790998e-5
gout	spondylosis	0.04199949355720686	0.041689527943739396	0.015121812997117984	0.04238431875758621	0.0017433690960537204	3.891271374275391	9.972032475435024e-5
gout	thromboembolic	0.09509783743517292	0.036736476155647534	0.08616284151629582	0.03708326169533306	0.00135533188389299	2.381758733833686	0.017230182004209626
gout	urine_incont	0.03056998685500978	0.0409632732994065	0.009675573748942793	0.0422365344294206	0.001714517582831118	3.643913073758897	2.6852414191377193e-4
gout	valve_nonrheumatic	0.12937705365168908	0.044486171783520774	0.12320384706815317	0.04536455208789156	0.0020109132720976925	1.586763165514559	0.11256629420261269
HF	hypertension	0.5847949635139191	0.033182310377257405	0.5697617062497813	0.03413309652767603	0.001127657583756177	4.5704912360750685	4.865822715868564e-6
HF	hypothyroid	0.14495511518073392	0.03647458771407604	0.1396228821000669	0.03693081028542144	0.001336884908396216	1.1773923453273265	0.2390389437006525
HF	IDA	0.3625271921595196	0.05809918391944913	0.3381905702243767	0.05885301916875597	0.0033914808938985343	3.2454238856697186	0.0011727591104533207
HF	OA	0.21306672987224007	0.0394696915716711	0.17956095407739586	0.041447966967746844	0.0016159692333742293	5.059699435953435	4.1991786598463017e-7
HF	peripheral_arterial	0.5977469933883665	0.07304366309461227	0.5791922837792147	0.07699344330148031	0.005609911867494637	2.8118588644169384	0.004925611083662991
HF	pri_breast	0.07722872692406668	0.03517568731602127	0.053258226094571	0.03671565746466274	0.0012776783467529044	4.375535131692354	1.2113492921093962e-5
HF	psoriasis	0.2383396483790133	0.050358091496926397	0.22983658331141538	0.05117625764967897	0.002563949849498685	1.634992380966279	0.10205064482220973
HF	RA	0.30217054036039137	0.04178023434647625	0.30096235026901264	0.042585565496686593	0.0017655532606718689	0.22827816795626554	0.8194299959566247
HF	sleep_apnoea	0.24648103669714394	0.041039747177458355	0.21244310034790678	0.04287154904033568	0.0017308748129416733	4.376772338181703	1.2044966758087643e-5
HF	spondylosis	0.29040616366080174	0.0518643141463779	0.2557877691449627	0.05460792179942605	0.002798874586660229	4.0193389673284745	5.8361655011125335e-5
HF	thromboembolic	0.13044609691465422	0.052696059210674974	0.11637528563832393	0.053736136556299385	0.002813021557994536	2.2705517424406314	0.023174127624733084
HF	urine_incont	0.08886705466955912	0.05082879834520969	0.05478157857985312	0.05198809638018755	0.0026104107546511997	4.211377694455392	2.5381796323744518e-5
HF	valve_nonrheumatic	0.5937442710983656	0.04584466169897429	0.5942138144572177	0.046518926479382286	0.0021203164944932256	-0.09370174798188818	0.9253460817000807
hypertension	hypothyroid	0.10460800734801447	0.0357699279466115	0.09887107921552529	0.034602539663782655	0.001231297325035449	1.5208786507435117	0.1282902924126283
hypertension	IDA	0.3299685803801888	0.05130343577659532	0.3069338444143859	0.049667890223605585	0.002530485477660819	3.7381598675347236	1.8537206428315147e-4
hypertension	OA	0.16902375255905053	0.02631762355520677	0.13724142217628268	0.026377122764226896	6.796474227505799e-4	5.894206646296882	3.764857847785424e-9
hypertension	peripheral_arterial	0.5213127924191644	0.05151935722655531	0.5017985320429771	0.05210676445267076	0.002673712070997457	4.166620835201522	3.091480571375328e-5
hypertension	pri_breast	0.040451083132215765	0.020694993541864912	0.017887900377744657	0.021324018329631742	4.3139660000422e-4	5.019830338904366	5.171713679935148e-7
hypertension	psoriasis	0.13486678662846172	0.03892863989387317	0.12491159677109946	0.03829050594628113	0.0014806223467651244	2.206434267349739	0.02735360793302968
hypertension	RA	0.2496794477063661	0.033915561237065656	0.24718482151503485	0.03230140849051486	0.001086078624550329	0.5381421594336827	0.5904789083394795
hypertension	sleep_apnoea	0.3026231315501066	0.03238572823591685	0.2744897446957408	0.03153891256480651	0.0010069131702722322	5.161258922455981	2.452946308966932e-7
hypertension	spondylosis	0.2978042939035067	0.03872422598714232	0.26730648356219355	0.037906187799990644	0.0014505993425100877	5.137044516704826	2.790928613678217e-7
hypertension	thromboembolic	0.1103401911127331	0.035327871211077944	0.0970882988983078	0.034476854590671464	0.0012036631445898258	2.4446117359028126	0.01450081553136772
hypertension	urine_incont	0.16639249915303705	0.036691678798526396	0.13831543999880772	0.03629332878685816	0.0013134997295333433	4.6482681923406215	3.3473351476926386e-6
hypertension	valve_nonrheumatic	0.41895791735999205	0.0389677702436146	0.4152461478720507	0.03774761993798296	0.0014608439471720447	0.7971333565791552	0.42537358557815425
hypothyroid	IDA	0.19107720961911215	0.07670031337810283	0.18676693128235736	0.0761184681243178	0.005832222833633866	1.2184684115344153	0.2230460216762115
hypothyroid	OA	0.07868229494981563	0.03074509597910545	0.0716993990139413	0.029438080680216507	8.960964379390838e-4	1.5745206063418538	0.11536714144265099
hypothyroid	peripheral_arterial	0.11188748213256296	0.08574125096129888	0.10530566535997274	0.08610366510833396	0.007371737448307948	1.4055382325334156	0.1598612886902324
hypothyroid	pri_breast	-0.009790006227727152	0.027183157397015524	-0.015287128972487442	0.02733666940788511	7.378921445314536e-4	1.70186693198741	0.08878031593295149
hypothyroid	psoriasis	0.23988600324430498	0.041536552345595223	0.23779970239244344	0.04209994526975357	0.0017469333694097814	1.0669091500429426	0.28601286259459113
hypothyroid	RA	0.37215460922012694	0.05715316777256218	0.3711880659660257	0.05776184625545352	0.003300877439692072	0.8971847891090081	0.36962032045346477
hypothyroid	sleep_apnoea	0.10606133218743252	0.041734575617853126	0.09945771312838428	0.04084087703165956	0.0016944472573727973	1.4459412136843899	0.14819369095993212
hypothyroid	spondylosis	0.14062408207996138	0.05435520324813361	0.1347314890361552	0.05306780589716548	0.002874171809168444	1.2468053258841532	0.21246888719083676
hypothyroid	thromboembolic	0.059052239821527026	0.04131890251319586	0.055772470567975255	0.041203167959535075	0.0017005156632628686	1.6562319279436986	0.0976748597994054
hypothyroid	urine_incont	0.059909865208965477	0.045491857977518986	0.05326225648006774	0.045180311322246036	0.002047787418034827	1.7053652986977992	0.08812631605320947
hypothyroid	valve_nonrheumatic	0.15002890415680734	0.05168449757889111	0.14784518101193855	0.05187209722697582	0.0026801744735752324	1.6985785833142097	0.0893986145755194
