condition.1	condition.2	rg	rg.SE	partial_rg	partial_rg.SE	rg_cov	diff.T	diff.P
carpal_tunnel	IDA	0.2610714960183119	0.043209897540183534	0.15567648908585588	0.0512949268533267	0.002112072861491325	6.36576252194745	1.9432189527550222e-10
carpal_tunnel	insomnia	0.280622174788416	0.058959793923542766	0.26416707037151765	0.06018063961612832	0.003439458246755568	1.1118055170394783	0.2662217792532891
carpal_tunnel	intervert_disc	0.4011644395902488	0.028684659731362673	0.34725341601717463	0.030340075935327584	8.433545762768275e-4	7.164563459460082	7.803481444309596e-13
carpal_tunnel	isch_stroke_tia	0.2076485564880039	0.05184319810376485	0.137433034946724	0.056117960230470276	0.002809755351915706	4.761803275286215	1.9187067840271605e-6
carpal_tunnel	migraine	0.16623781143785396	0.02668177773686715	0.16765170196323415	0.02852473633610297	7.241894167925311e-4	-0.16091995826750527	0.8721564427400484
carpal_tunnel	OA	0.539230767245669	0.026040404672878895	0.45866760934073936	0.03039600861692351	7.595360974988584e-4	8.84573637263934	9.092669189275135e-19
carpal_tunnel	osteoporosis	0.013655063684306773	0.029866719737677443	0.08292528435217651	0.03260552758892876	9.211897733606956e-4	-6.5232723728514825	6.878977787253677e-11
carpal_tunnel	periph_neuro	0.5285860947051189	0.055798003660515495	0.44812926576217393	0.06352934705498547	0.0034874119445123153	6.089428528295815	1.1331443734320178e-9
carpal_tunnel	peripheral_arterial	0.33067134950814436	0.05298184225009391	0.2113040539660912	0.0633409584878694	0.0032284025462926587	6.270796352494943	3.592061725907142e-10
carpal_tunnel	PMR	0.15668849323833542	0.04813215691463779	0.13677087149624223	0.05198779072574366	0.0024082799020305624	1.3983732142936915	0.16200102241648698
carpal_tunnel	pri_bladder	0.09784690785382134	0.05916935273985451	0.09066979458820318	0.06266103382843224	0.003499442567675222	0.34670332334526727	0.7288142132451159
carpal_tunnel	pri_breast	-0.05696116345888254	0.027635956233781504	-0.03982145825912795	0.028445701228278313	7.558072238045203e-4	-2.189324512462321	0.02857326195161852
carpal_tunnel	pri_colorectal	-0.09854259335294285	0.04218064888849148	-0.11371178555893724	0.045541318627350134	0.0018401075104085222	1.1532795872726456	0.24879564579312874
carpal_tunnel	pri_prost	-0.04007264112794965	0.03182086305082105	-0.013733564472974132	0.035384999076398686	0.001075975588677169	-2.480910073399434	0.01310474295919856
carpal_tunnel	pri_skin	-0.06847827753148517	0.028961403184120996	-0.03375597571250766	0.030900491295023397	8.630205673122257e-4	-4.2243211850429985	2.3966205220666928e-5
carpal_tunnel	psoriasis	0.16887281840621512	0.031061316922068753	0.1165097626598707	0.034649415281937504	0.0010164680214630054	4.549847031628542	5.368492794096363e-6
carpal_tunnel	RA	0.2552789520502385	0.031988574611103764	0.2099536458379714	0.03563687877292091	0.001090780198486342	4.288670114648383	1.7974610426205752e-5
carpal_tunnel	raynauds	0.04653608132839324	0.05550216350685138	0.09119734215350686	0.06073418971862318	0.0032216386624236005	-2.4741101524701694	0.013356850722840588
carpal_tunnel	retinal_detach	-0.05975496736321065	0.044104658222375186	-0.037604215314214685	0.04863018983897361	0.0020784412414626124	-1.7894157259505639	0.0735478885501941
carpal_tunnel	schizo	-0.10986283071274422	0.021917400800162974	-0.07676758381643535	0.023226851510854674	4.890924911324315e-4	-5.126635916435541	2.949651380122445e-7
carpal_tunnel	scoliosis	0.0970020041051793	0.04801950575191673	0.12032296996479709	0.05258959302272869	0.0024069467803901623	-1.4529007741254105	0.14625130600255684
carpal_tunnel	sinusitis	0.23228623160128736	0.054566966378635784	0.22436362234787996	0.05810580557844075	0.0030738315107611434	0.5517594393040215	0.581113180109756
carpal_tunnel	sleep_apnoea	0.3009084110447354	0.02480951557013302	0.13867294622672213	0.033966679107151884	7.337999918592156e-4	9.341057099028083	9.537704837775679e-21
carpal_tunnel	spondylolisthesis	0.3498239887349285	0.05271714399208885	0.30483296625484335	0.05631612540781372	0.002848483901439118	2.825015840821596	0.004727827861087719
carpal_tunnel	spondylosis	0.5632281106313659	0.03667756372964454	0.4936841704067362	0.04157974886793832	0.00149023631935801	7.186433030826588	6.650588731756933e-13
carpal_tunnel	stroke_all	0.1768583412865403	0.03963001710457618	0.09510531002807839	0.044328541690833015	0.0016408727770569074	5.13153769669249	2.873846523898612e-7
carpal_tunnel	tendon	0.6611252755355507	0.027748662343422825	0.6315365354152471	0.0310385391028234	8.387528856850532e-4	3.9584386926358355	7.544129944208557e-5
carpal_tunnel	thromboembolic	0.12014744935456347	0.03215584289353639	0.0073797363612865255	0.040381433699410635	0.0011944026155569763	6.789624690372846	1.1242562709224259e-11
carpal_tunnel	TIA	0.19360557902724895	0.042220196613351246	0.13905782089795513	0.04726535958450025	0.0018928949571354703	3.590772459593877	3.296993767989307e-4
carpal_tunnel	tinnitus	0.11015207890820894	0.04083072386818854	0.15198633067528097	0.043985730990253345	0.0016265084596388591	-2.2397352913000343	0.025108112997047682
carpal_tunnel	ulc_colitis	0.021394595158991843	0.028126756412447985	0.037018663370404596	0.03015428363329374	8.18873556229408e-4	-1.9739677452785271	0.04838541065270409
carpal_tunnel	ulcer_peptic	0.31166516258723775	0.036423649244612145	0.23187792287982004	0.04132584550048993	0.001405044946795866	5.326044055695625	1.0037479544949335e-7
carpal_tunnel	urine_incont	0.2987982602594187	0.03707021486766788	0.2148136672411725	0.04043683850978377	0.0014385638389709779	7.304083454175685	2.791630784185207e-13
carpal_tunnel	urolithiasis	0.08653635887763107	0.032646046599801345	0.04578186413617224	0.035229321252762284	0.0010990289810648322	3.9069528470560946	9.346738471300896e-5
carpal_tunnel	valve_nonrheumatic	0.15372313557358241	0.0385425507002926	0.09880608369074632	0.042788413070194264	0.0015808660248703705	4.416111547467928	1.0049224054347417e-5
cataract	cholelithiasis	0.11716665572811331	0.03171053385277284	0.08337899284703579	0.0354647872865082	0.0010917710159812526	3.783087207138813	1.5489511357262415e-4
cataract	CKD	0.06502123775943897	0.03457158302537752	0.037861921225683534	0.036045167783262395	0.0012309423629236471	4.759393871425764	1.9417519127783414e-6
cataract	COPD	0.1995056920965512	0.030836377754671258	0.17607283165928078	0.03163948152203692	9.530296964952712e-4	3.459517541217922	5.411440290146157e-4
cataract	coronary_heart	0.16963869792159117	0.022520928634395063	0.14611699804012834	0.023773930065101406	5.16361575817977e-4	3.734599480166881	1.880141630490125e-4
cataract	deaf	0.05638851487872167	0.029196146761862312	0.04891630052927565	0.0295074429687372	8.587960079236355e-4	3.1826464466853364	0.0014593569398749832
cataract	depression	0.11468760308875915	0.02524830816655367	0.10518399292487045	0.025860988159817883	6.497434690236913e-4	3.6496145426003688	2.626341107933143e-4
cataract	diabetes_type_2	0.15494940105944574	0.023092537468849057	0.11653298688165648	0.026014927020680725	5.264675992354519e-4	3.0649241124384727	0.0021772523426300885
cataract	diverticuli	0.07423736067726637	0.02278037746842781	0.05893503444654992	0.0235407743080283	5.28934025402169e-4	3.9190893961569464	8.888414505273154e-5
cataract	ED	0.131070716843364	0.05723041424197044	0.1007213752211606	0.061033643768081715	0.0034571651641204532	3.2708351049971673	0.001072304148340596
cataract	enthesopathy_lower	0.1409234863570247	0.04423140185194783	0.11248026890693641	0.04646448240149526	0.00202260210195767	3.3957159946193003	6.844934299533676e-4
cataract	enthesopathy_shoulder	0.15167776410696512	0.02853004285516168	0.13086681565121755	0.028455970857715902	7.955580096126694e-4	3.645459980165253	2.669139517585668e-4
cataract	enthesopathy_upper	0.13895816518044565	0.032948930629118994	0.11952890991426629	0.03300303844471023	0.0010717935666184433	3.4758642865035196	5.092098988789392e-4
cataract	essential_tremor	0.017397742009053592	0.05716107205119467	0.011526201791794408	0.057694352548259706	0.0032900881446745545	1.4748059357374466	0.14026472495351686
cataract	female_genital_prolapse	-0.02056561240685044	0.02750737350136362	-0.027017070248835647	0.02786727102839331	7.637954531033443e-4	2.714272345756811	0.006642153536726674
cataract	fibromatosis	0.0205432150250223	0.030718955559164332	0.027864993933354676	0.030802256227634415	9.424272231240344e-4	-2.659605104478655	0.007823231645776292
cataract	fibromyalgia	0.10289137428505656	0.05600617200303838	0.07632402189351555	0.05773589516974051	0.0032080083934787843	3.6117452318895626	3.0414328600632e-4
cataract	gastritis_duodenitis	0.24779510145875405	0.03346239058627587	0.22881300862079051	0.03520458190174995	0.0011623965789685276	3.2410865011388426	0.0011907504550548657
cataract	glaucoma	0.19466535856431064	0.03212965822287648	0.200759399995326	0.032422170459803876	0.0010383042620733655	-2.3193652351723357	0.020375240996313902
cataract	GORD	0.15519905606974332	0.02460145748997685	0.13129678300817785	0.025933468197883478	6.188494929529099e-4	3.7756254573486427	1.596066664073287e-4
cataract	gout	0.0884244260227471	0.028514098005337846	0.05000052827759958	0.030517836195022262	8.288317154155167e-4	4.125912837355483	3.6926711542911e-5
cataract	HF	0.21230875844904915	0.03290711175488797	0.18505307664749807	0.038523639831767764	0.0011977809766477454	2.0819402826195814	0.0373479247184968
cataract	hypertension	0.1799318867823363	0.0233786410126389	0.151217329929866	0.02349417402558817	5.154350907495811e-4	3.49071199879077	4.817352465685686e-4
cataract	hyperthyroid	0.058636258134316145	0.0490437962289308	0.05221646277459666	0.0486979540400335	0.0023804762063726627	1.6134283362098603	0.10665148103686073
cataract	hypothyroid	0.07051109185069744	0.028811452106148428	0.05501922076882896	0.029231633847808386	8.355064386404298e-4	4.204641329401151	2.614965003788849e-5
cataract	IBS	0.19945752472840622	0.06260551199595267	0.1991540608213779	0.062465738127827394	0.0038994537759033192	0.0639601472531622	0.9490019596858158
cataract	IDA	0.18512200003304916	0.04861495232420264	0.1584616071142347	0.05051247219916345	0.0024235240495319296	3.236015124830433	0.001212109614294957
